stop_id,stop_name,stop_lat,stop_lon,stop_desc,zone_id,parent_station,wheelchair_boarding,platform_code
de:11000:900110501::1,Stargarder Str. (Berlin),52.546658,13.418334,Tramhaltestelle Pappelallee vor Stargarder Straße,5555 Stargarder Str. (Berlin),,,
de:11000:900110501::2,Stargarder Str. (Berlin),52.546323,13.418106,Tramhaltestelle Pappelallee vor Stargarder Straße,5555 Stargarder Str. (Berlin),,,
de:11000:900110502::1,Raumerstr. (Berlin),52.544357,13.415815,Tramhalt Pappelallee vor Gneiststraße,5555 Raumerstr. (Berlin),,,
de:11000:900110502::2,Raumerstr. (Berlin),52.543619,13.415212,Tramhalt Pappelallee vor Raumerstraße,5555 Raumerstr. (Berlin),,,
de:11000:900110503::1,Milastr. (Berlin),52.545649,13.413102,Tram- u. Bushalt Schönh. All. ht. Buchholzer Str.,5555 Milastr. (Berlin),,,
de:11000:900110503::2,Milastr. (Berlin),52.544921,13.412435,Tram- u. Bushalt Schönhauser Allee ht. Milastraße,5555 Milastr. (Berlin),,,
de:11000:900110505::3,Schwedter Str. (Berlin),52.536603,13.407587,Tramhalt Kastanienallee vor Schwedter Starße,5555 Schwedter Str. (Berlin),,,
de:11000:900110505::4,Schwedter Str. (Berlin),52.537139,13.408271,Tramhalt Kastanienallee hinter Schwedter Straße,5555 Schwedter Str. (Berlin),,,
de:11000:900110506::3,Prenzlauer Allee/Metzer Str. (Berlin),52.531012,13.419394,Tramsteig Prenzlauer Allee ht. ggü. Metzer Straße,5555 Prenzlauer Allee/Metzer Str. (Berlin),de:11000:900110506,,
de:11000:900110506::4,Prenzlauer Allee/Metzer Str. (Berlin),52.531024,13.419354,Tramsteig Prenzlauer Allee vor Metzer Straße,5555 Prenzlauer Allee/Metzer Str. (Berlin),de:11000:900110506,,
de:11000:900110507::3,Knaackstr. (Berlin),52.533190,13.420703,Tramsteig Prenzlauer Allee vor Immanuelkirchstr.,5555 Knaackstr. (Berlin),de:11000:900110507,,
de:11000:900110507::4,Knaackstr. (Berlin),52.533201,13.420664,Tramsteig Prenzlauer Allee ht. Knaackstraße,5555 Knaackstr. (Berlin),de:11000:900110507,,
de:11000:900110508::3,Marienburger Str. (Berlin),52.536036,13.422388,Tramsteig Prenzlauer Allee ht. Marienburger Straße,5555 Marienburger Str. (Berlin),de:11000:900110508,,
de:11000:900110508::4,Marienburger Str. (Berlin),52.535157,13.421824,Tramsteig Prenzlauer Allee ht. Wörther Straße,5555 Marienburger Str. (Berlin),de:11000:900110508,,
de:11000:900110509::3,Erich-Weinert-Str. (Berlin),52.547393,13.428481,Tramsteig Prenzlauer Allee vor Erich-Weinert-Straße,5656 Erich-Weinert-Str. (Berlin),de:11000:900110509,,
de:11000:900110509::4,Erich-Weinert-Str. (Berlin),52.548256,13.428840,Tramsteig Prenzlauer Allee vor Erich-Weinert-Straße,5656 Erich-Weinert-Str. (Berlin),de:11000:900110509,,
de:11000:900110510::3,Fröbelstr. (Berlin),52.541750,13.425751,Tramsteig Prenzlauer Allee hinter Fröbelstr.,5555 Fröbelstr. (Berlin),de:11000:900110510,,
de:11000:900110510::4,Fröbelstr. (Berlin),52.542315,13.426050,Tramsteig Prenzlauer Allee hinter Hiddenseer Straße,5555 Fröbelstr. (Berlin),de:11000:900110510,,
de:11000:900110511::3,Husemannstr. (Berlin),52.539938,13.419319,Tramsteig Danziger Straße ht. Husemannstraße,5555 Husemannstr. (Berlin),de:11000:900110511,,
de:11000:900110511::4,Husemannstr. (Berlin),52.540131,13.418266,Tramsteig Danziger Straße ht. Dunkerstraße,5555 Husemannstr. (Berlin),de:11000:900110511,,
de:11000:900110512::3,Winsstr. (Berlin),52.537979,13.427779,Tramsteig Danziger Straße vor Winsstraße,5555 Winsstr. (Berlin),de:11000:900110512,,
de:11000:900110512::4,Winsstr. (Berlin),52.537448,13.429402,Tramsteig Danziger Straße vor Ella-Kay-Straße,5555 Winsstr. (Berlin),de:11000:900110512,,
de:11000:900110515::3,Thomas-Mann-Str. (Berlin),52.543056,13.441106,Tramsteig Greifswalder Straße vor Thomas-Mann-Straße,5656 Thomas-Mann-Str. (Berlin),de:11000:900110515,,
de:11000:900110515::4,Thomas-Mann-Str. (Berlin),52.543713,13.441798,Tramsteig Greifswalder Straße vor Erich-Weinert-Straße,5656 Thomas-Mann-Str. (Berlin),de:11000:900110515,,
de:11000:900110521::3,Hufelandstr. (Berlin),52.532591,13.428907,Tramsteig Greifswalder Straße vor Hufelandstraße,5555 Hufelandstr. (Berlin),de:11000:900110521,,
de:11000:900110521::4,Hufelandstr. (Berlin),52.532606,13.428858,Tramsteig Greifswalder Straße hinter Marienburger Straße,5555 Hufelandstr. (Berlin),de:11000:900110521,,
de:11000:900110523::3,Paul-Heyse-Str. (Berlin),52.529074,13.444755,Tramsteig Danziger Str. ht. Margarete-Sommer-Str.,5555 Paul-Heyse-Str. (Berlin),de:11000:900110523,,
de:11000:900110523::4,Paul-Heyse-Str. (Berlin),52.529089,13.444806,Tramsteig Danziger Straße vor Paul-Heyse-Straße,5555 Paul-Heyse-Str. (Berlin),de:11000:900110523,,
de:11000:900110710::1,Björnsonstr. (Berlin),52.555250,13.402676,Tramhalt Björnsonstraße ht. Bornholmer Straße,5656 Björnsonstr. (Berlin),,,
de:11000:900110710::2,Björnsonstr. (Berlin),52.555302,13.402590,Tramhalt Björnsonstraße vor Bornholmer Straße,5656 Björnsonstr. (Berlin),,,
de:11000:900110713::1,Prenzlauer Allee/Ostseestr. (Berlin),52.551561,13.429225,Tramsteig Wisbyer Str. ht. Prenzlauer Promenade,5656 Prenzlauer Allee/Ostseestr. (Berlin),de:11000:900110013,,
de:11000:900110713::2,Prenzlauer Allee/Ostseestr. (Berlin),52.551540,13.429197,Tramsteig Wisbyer Str. vor Prenzlauer Allee,5656 Prenzlauer Allee/Ostseestr. (Berlin),de:11000:900110013,,
de:11000:900110718::1,Friedrich-Ludwig-Jahn-Sportpark (Berlin),52.541449,13.406747,Tramsteig Friedrich-Ludwig-Jahn-Sportpark Pos. 3,5555 Friedrich-Ludwig-Jahn-Sportpark (Berlin),de:11000:900110018,,
de:11000:900110718::2,Friedrich-Ludwig-Jahn-Sportpark (Berlin),52.541491,13.406726,Tramsteig Friedrich-Ludwig-Jahn-Sportpark Pos. 4,5555 Friedrich-Ludwig-Jahn-Sportpark (Berlin),de:11000:900110018,,
de:11000:900120001:1:50,S+U Frankfurter Allee (Berlin),52.515383,13.474280,S Bahnsteig Gleis 1,5555 S+U Frankfurter Allee (Berlin),de:11000:900120001,,1
de:11000:900120001:1:51,S+U Frankfurter Allee (Berlin),52.515401,13.474370,S Bahnsteig Gleis 2,5555 S+U Frankfurter Allee (Berlin),de:11000:900120001,,2
de:11000:900120001::1,S+U Frankfurter Allee (Berlin),52.513761,13.475215,U Bahnsteig Gleis 1,5555 S+U Frankfurter Allee (Berlin),de:11000:900120001,,
de:11000:900120001::2,S+U Frankfurter Allee (Berlin),52.513604,13.475178,U Bahnsteig Gleis 2,5555 S+U Frankfurter Allee (Berlin),de:11000:900120001,,
de:11000:900120001::3,S+U Frankfurter Allee (Berlin),52.513950,13.477529,Tramsteig Möllendorffstraße ht. Frankfurter Allee,5555 S+U Frankfurter Allee (Berlin),de:11000:900120001,,
de:11000:900120001::4,S+U Frankfurter Allee (Berlin),52.513958,13.477494,Tramsteig Möllendorffstraße vor Frankfurter Allee,5555 S+U Frankfurter Allee (Berlin),de:11000:900120001,,
de:11000:900120003:2:52,S Ostkreuz Bhf (Berlin),52.503282,13.468710,S-Bahnsteig Gleis 4,5555 S Ostkreuz Bhf (Berlin),de:11000:900120003,,4
de:11000:900120003:2:53,S Ostkreuz Bhf (Berlin),52.503125,13.468633,S-Bahnsteig Gleis 3,5555 S Ostkreuz Bhf (Berlin),de:11000:900120003,,3
de:11000:900120003:3:54,S Ostkreuz Bhf (Berlin),52.503348,13.468748,S-Bahnsteig Gleis 5,5555 S Ostkreuz Bhf (Berlin),de:11000:900120003,,5
de:11000:900120003:3:55,S Ostkreuz Bhf (Berlin),52.503509,13.468841,S-Bahnsteig Gleis 6,5555 S Ostkreuz Bhf (Berlin),de:11000:900120003,,6
de:11000:900120003:5:58,S Ostkreuz Bhf (Berlin),52.503422,13.469006,S-Bahnsteig Gleis 11,5555 S Ostkreuz Bhf (Berlin),de:11000:900120003,,11
de:11000:900120003:5:59,S Ostkreuz Bhf (Berlin),52.503314,13.469607,S-Bahnsteig Gleis 12,5555 S Ostkreuz Bhf (Berlin),de:11000:900120003,,12
de:11000:900120004:1:50,S+U Warschauer Str. (Berlin),52.506121,13.450664,Bahnsteig Gleis 1,5555 S+U Warschauer Str. (Berlin),de:11000:900120004,,1
de:11000:900120004:1:51,S+U Warschauer Str. (Berlin),52.506228,13.450720,Bahnsteig Gleis 2,5555 S+U Warschauer Str. (Berlin),de:11000:900120004,,2
de:11000:900120004:2:52,S+U Warschauer Str. (Berlin),52.506306,13.450761,Bahnsteig Gleis 3,5555 S+U Warschauer Str. (Berlin),de:11000:900120004,,3
de:11000:900120004:2:53,S+U Warschauer Str. (Berlin),52.506404,13.450818,Bahnsteig Gleis 4,5555 S+U Warschauer Str. (Berlin),de:11000:900120004,,4
de:11000:900120004::1,S+U Warschauer Str. (Berlin),52.504862,13.448802,Bahnsteig Gleis 1,5555 S+U Warschauer Str. (Berlin),de:11000:900120004,,
de:11000:900120004::3,S+U Warschauer Str. (Berlin),52.504886,13.449123,Bahnsteig Gleis 3,5555 S+U Warschauer Str. (Berlin),de:11000:900120004,,
de:11000:900120004::5,S+U Warschauer Str. (Berlin),52.504976,13.448558,Tramsteig Warschauer Straße Pos. 4,5555 S+U Warschauer Str. (Berlin),de:11000:900120004,,
de:11000:900120004::6,S+U Warschauer Str. (Berlin),52.504966,13.448596,Tramsteig Warschauer Straße Position 5,5555 S+U Warschauer Str. (Berlin),de:11000:900120004,,
de:11000:900120005:4:55,S Ostbahnhof (Berlin),52.510515,13.435336,S-Bahnsteig Gleis 8,5555 S Ostbahnhof (Berlin),de:11000:900120005,,8
de:11000:900120005:4:56,S Ostbahnhof (Berlin),52.510594,13.435426,S-Bahnsteig Gleis 9,5555 S Ostbahnhof (Berlin),de:11000:900120005,,9
de:11000:900120005:5:57,S Ostbahnhof (Berlin),52.510646,13.435474,S-Bahnsteig Gleis 10,5555 S Ostbahnhof (Berlin),de:11000:900120005,,10
de:11000:900120005:5:58,S Ostbahnhof (Berlin),52.510717,13.435552,S-Bahnsteig Gleis 11,5555 S Ostbahnhof (Berlin),de:11000:900120005,,11
de:11000:900120006::1,U Strausberger Platz (Berlin),52.518144,13.431554,U Bahnsteig Gleis 1,5555 U Strausberger Platz (Berlin),de:11000:900120006,,
de:11000:900120006::2,U Strausberger Platz (Berlin),52.518055,13.431530,U Bahnsteig Gleis 2,5555 U Strausberger Platz (Berlin),de:11000:900120006,,
de:11000:900120008::1,U Frankfurter Tor (Berlin),52.515872,13.453903,U Bahnsteig Gleis 1,5555 U Frankfurter Tor (Berlin),de:11000:900120008,,
de:11000:900120008::2,U Frankfurter Tor (Berlin),52.515755,13.453871,U Bahnsteig Gleis 2,5555 U Frankfurter Tor (Berlin),de:11000:900120008,,
de:11000:900120008::3,U Frankfurter Tor (Berlin),52.515436,13.453796,Tramsteig Warschauer Straße ht. Karl-Marx-Allee,5555 U Frankfurter Tor (Berlin),de:11000:900120008,,
de:11000:900120008::4,U Frankfurter Tor (Berlin),52.515409,13.453999,Tramsteig Warschauer Straße vor Frankfurter Allee,5555 U Frankfurter Tor (Berlin),de:11000:900120008,,
de:11000:900120009::1,U Samariterstr. (Berlin),52.514787,13.464537,U Bahnsteig Gleis 1,5555 U Samariterstr. (Berlin),de:11000:900120009,,
de:11000:900120009::2,U Samariterstr. (Berlin),52.514675,13.464507,U Bahnsteig Gleis 2,5555 U Samariterstr. (Berlin),de:11000:900120009,,
de:11000:900120011::1,S Warschauer Str. (Berlin),52.508113,13.450643,Tramsteig Warschauer Straße vor Revaler Straße,5555 S Warschauer Str. (Berlin),de:11000:900120011,,
de:11000:900120011::2,S Warschauer Str. (Berlin),52.508120,13.450600,Tramsteig Warschauer Straße hinter Revaler Straße,5555 S Warschauer Str. (Berlin),de:11000:900120011,,
de:11000:900120013::3,Holteistr. (Berlin),52.508112,13.465865,Tram- und Bushaltestelle Holteistraße vor Boxhagener Straße,5555 Holteistr. (Berlin),,,
de:11000:900120013::4,Holteistr. (Berlin),52.509109,13.466685,Tramhaltestelle Holteistraße vor Boxhagener Straße,5555 Holteistr. (Berlin),,,
de:11000:900120014::5,Grünberger Str./Warschauer Str. (Berlin),52.512135,13.452315,Tramsteig Warschauer Straße ht. Grünbgerger Straße,5555 Grünberger Str./Warschauer Str. (Berlin),de:11000:900120014,,
de:11000:900120014::6,Grünberger Str./Warschauer Str. (Berlin),52.512113,13.452551,Tramsteig Warschauer Straße vor Grünberger Straße,5555 Grünberger Str./Warschauer Str. (Berlin),de:11000:900120014,,
de:11000:900120016::3,Landsberger Allee/Petersburger Str. (Berlin),52.525976,13.446294,Tramsteig Landsberger A. ht. Danziger Str. Pos. 2,5555 Landsberger Allee/Petersburger Str. (Berlin),de:11000:900120016,,
de:11000:900120016::4,Landsberger Allee/Petersburger Str. (Berlin),52.525958,13.446310,Tramsteig Landsberger A v. Petersburger Str Pos. 1,5555 Landsberger Allee/Petersburger Str. (Berlin),de:11000:900120016,,
de:11000:900120017::2,Virchowstr. (Berlin),52.525750,13.442033,Tramhalt Langenbeckstraße ht. Virchowstraße,5555 Virchowstr. (Berlin),de:11000:900120017,,
de:11000:900120017::3,Virchowstr. (Berlin),52.525815,13.441968,Tramhalt Langenbeckstraße ht. Virchowstraße,5555 Virchowstr. (Berlin),de:11000:900120017,,
de:11000:900120017::4,Virchowstr. (Berlin),52.525716,13.442062,Tramhalt Langenbeckstraße ht.  Virchowstraße,5555 Virchowstr. (Berlin),de:11000:900120017,,
de:11000:900120019::5,Platz der Vereinten Nationen (Berlin),52.523268,13.433052,Tramsteig Pl. d. Vereinten Nationen ht. Landsb. A.,5555 Platz der Vereinten Nationen (Berlin),de:11000:900120019,,
de:11000:900120019::6,Platz der Vereinten Nationen (Berlin),52.523242,13.433055,Tramsteig Pl. d. Vereinten Nationen vor Landsb. A.,5555 Platz der Vereinten Nationen (Berlin),de:11000:900120019,,
de:11000:900120021::6,"Berlin, Revaler Str.",52.509329,13.451299,Tramsteig Warschauer Straße ht. Revaler Straße,"5555 Berlin, Revaler Str.",de:11000:900120021,,
de:11000:900120025::1,U Weberwiese (Berlin),52.516804,13.444683,U Bahnsteig Gleis 1,5555 U Weberwiese (Berlin),de:11000:900120025,,
de:11000:900120025::2,U Weberwiese (Berlin),52.516688,13.444657,U Bahnsteig Gleis 2,5555 U Weberwiese (Berlin),de:11000:900120025,,
de:11000:900120029::1,Jessnerstr. (Berlin),52.512069,13.473715,Tramhalt Scharnweberstraße vor Jessnerstraße,,,,
de:11000:900120029::2,Jessnerstr. (Berlin),52.511949,13.474223,Tramhalt Scharnweberstraße ht. Jessnerstraße,,,,
de:11000:900120511::3,Büschingstr. (Berlin),52.523144,13.427210,Tramsteig Pl der Vereinten Nation vor Büschingstr.,5555 Büschingstr. (Berlin),de:11000:900120511,,
de:11000:900120511::4,Büschingstr. (Berlin),52.523111,13.427219,Tramsteig Pl d Vereinten Nation v Lichtenb. Str,5555 Büschingstr. (Berlin),de:11000:900120511,,
de:11000:900120513::3,Klinikum im Friedrichshain (Berlin),52.524163,13.440164,Tramsteig Landsberger Allee vor Matthiasstraße,5555 Klinikum im Friedrichshain (Berlin),de:11000:900120513,,
de:11000:900120513::4,Klinikum im Friedrichshain (Berlin),52.524143,13.440180,Tramsteig Landsberger Allee hinter Matthiasstraße,5555 Klinikum im Friedrichshain (Berlin),de:11000:900120513,,
de:11000:900120515::4,Straßmannstr. (Berlin),52.522728,13.450132,Tramsteig Petersburger Str. vor Straßmannstr.,5555 Straßmannstr. (Berlin),de:11000:900120515,,
de:11000:900120515::5,Straßmannstr. (Berlin),52.522736,13.450175,Tramsteig Petersburger Str. ht. Straßmannstr.,5555 Straßmannstr. (Berlin),de:11000:900120515,,
de:11000:900120516::5,Bersarinplatz (Berlin),52.519426,13.452384,Tramsteig Petersburger Straße vor Bersarinplatz,5555 Bersarinplatz (Berlin),de:11000:900120516,,
de:11000:900120516::6,Bersarinplatz (Berlin),52.519436,13.452432,Tramsteig Petersburger Straße ht. Bersarinplatz,5555 Bersarinplatz (Berlin),de:11000:900120516,,
de:11000:900120526::1,Kopernikusstr./Warschauer Str. (Berlin),52.510609,13.452634,Tramhalt Kopernikusstraße vor Warschauer Straße,5555 Kopernikusstr./Warschauer Str. (Berlin),,,
de:11000:900120527::1,Libauer Str. (Berlin),52.510177,13.454611,Tram- u. Bushalt Kopernikusstraße vor Libauer Straße,5555 Libauer Str. (Berlin),,,
de:11000:900120528::1,Simplonstr. (Berlin),52.509914,13.456418,Tramhalt Wühlischstraße vor Simon-Dach-Straße,5555 Simplonstr. (Berlin),,,
de:11000:900120529::1,Wühlischstr./Gärtnerstr. (Berlin),52.508977,13.460258,Tramhalt Wühlischstraße vor Gärtnerstraße,5555 Wühlischstr./Gärtnerstr. (Berlin),,,
de:11000:900120529::2,Wühlischstr./Gärtnerstr. (Berlin),52.509002,13.459701,Tramhalt Wühlischstraße vor Gärtnerstraße,5555 Wühlischstr./Gärtnerstr. (Berlin),,,
de:11000:900120538::2,Proskauer Str. (Berlin),52.519838,13.463176,Tramhalt Eldenaer Straße hinter Proskauer Straße,5555 Proskauer Str. (Berlin),,,
de:11000:900120538::3,Proskauer Str. (Berlin),52.519918,13.463370,Tramhalt Eldenaer Straße vor August-Lindemann-Straße,5555 Proskauer Str. (Berlin),,,
de:11000:900120539::1,James-Hobrecht-Str. (Berlin),52.520199,13.467623,Tramsteig Eldenaer Straße ht. James-Hobrecht-Str.,5555 James-Hobrecht-Str. (Berlin),,,
de:11000:900120539::2,James-Hobrecht-Str. (Berlin),52.520256,13.467608,Tramsteig Eldenaer Straße vor James-Hobrecht-Str.,5555 James-Hobrecht-Str. (Berlin),,,
de:11000:900120540::1,Scharnweberstr./Weichselstr. (Berlin),52.512299,13.471624,Tramhalt Scharnweberstraße vor Müggelstraße,5555 Scharnweberstr./Weichselstr. (Berlin),,,
de:11000:900120540::3,Scharnweberstr./Weichselstr. (Berlin),52.512046,13.469806,Tramhalt Weichselstraße vor Scharnweberstraße,5555 Scharnweberstr./Weichselstr. (Berlin),,,
de:11000:900120540::7,Scharnweberstr./Weichselstr. (Berlin),52.512037,13.469651,Tramhalt Weichselstraße ht. Scharnweberstraße,5555 Scharnweberstr./Weichselstr. (Berlin),,,
de:11000:900120542::1,Forckenbeckplatz (Berlin),52.520479,13.459385,Tramhaltestelle Eldenaer Straße vor Richard-Ermisch-Straße,5555 Forckenbeckplatz (Berlin),,,
de:11000:900120542::4,Forckenbeckplatz (Berlin),52.520189,13.458615,Tramhaltestelle Liebigstraße vor Eldenaer Straße,5555 Forckenbeckplatz (Berlin),,,
de:11000:900120716::1,Landsberger Allee/Petersburger Str. (Berlin),52.526904,13.447166,Tramsteig Danziger Str. ht. Landsberger A. Pos. 4,5555 Landsberger Allee/Petersburger Str. (Berlin),de:11000:900120016,,
de:11000:900120716::2,Landsberger Allee/Petersburger Str. (Berlin),52.526891,13.447126,Tramsteig Danziger Str. vor Landsberger A. Pos. 3,5555 Landsberger Allee/Petersburger Str. (Berlin),de:11000:900120016,,
de:11000:900120816::1,Bersarinplatz (Berlin),52.518993,13.454362,Tramsteig Weidenweg vor Bersarinplatz,5555 Bersarinplatz (Berlin),,,
de:11000:900120816::2,Bersarinplatz (Berlin),52.518958,13.454346,Tramsteig Weidenweg ht. Bersarinplatz,5555 Bersarinplatz (Berlin),,,
de:11000:900130001:1:50,S Pankow-Heinersdorf (Berlin),52.578081,13.429448,Bahnsteig Gleis 1,5656 S Pankow-Heinersdorf (Berlin),de:11000:900130001,,1
de:11000:900130001:1:51,S Pankow-Heinersdorf (Berlin),52.578039,13.429576,Bahnsteig Gleis 2,5656 S Pankow-Heinersdorf (Berlin),de:11000:900130001,,2
de:11000:900130002:1:50,S+U Pankow (Berlin),52.566222,13.410354,S-Bahnsteig Gleis 1,5656 S+U Pankow (Berlin),de:11000:900130002,,
de:11000:900130002:1:51,S+U Pankow (Berlin),52.566292,13.410260,S-Bahnsteig Gleis 2,5656 S+U Pankow (Berlin),de:11000:900130002,,
de:11000:900130002::1,S+U Pankow (Berlin),52.566740,13.411657,U-Bahnsteig Gleis 1,5656 S+U Pankow (Berlin),de:11000:900130002,,
de:11000:900130002::2,S+U Pankow (Berlin),52.566775,13.411811,U-Bahnsteig Gleis 2,5656 S+U Pankow (Berlin),de:11000:900130002,,
de:11000:900130002::3,S+U Pankow (Berlin),52.566867,13.412332,Tram- und Bussteig Berliner Straße ht. Granitzstr.,5656 S+U Pankow (Berlin),de:11000:900130002,,
de:11000:900130002::4,S+U Pankow (Berlin),52.567818,13.412104,Tram- und Bussteig Berliner Straße vor Florastraße,5656 S+U Pankow (Berlin),de:11000:900130002,,
de:11000:900130003:1:50,S Wollankstr. (Berlin),52.565329,13.392139,Bahnsteig Gleis 3,5656 S Wollankstr. (Berlin),de:11000:900130003,,3
de:11000:900130003:1:51,S Wollankstr. (Berlin),52.565283,13.392058,Bahnsteig Gleis 4,5656 S Wollankstr. (Berlin),de:11000:900130003,,4
de:11000:900130011::1,U Vinetastr. (Berlin),52.559182,13.413159,U Bahnsteig Gleis 1,5656 U Vinetastr. (Berlin),de:11000:900130011,,
de:11000:900130011::2,U Vinetastr. (Berlin),52.559185,13.413343,U Bahnsteig Gleis 2,5656 U Vinetastr. (Berlin),de:11000:900130011,,
de:11000:900130011::3,U Vinetastr. (Berlin),52.559386,13.413202,Tramsteig Berliner Straße vor Mühlenstraße,5656 U Vinetastr. (Berlin),de:11000:900130011,,
de:11000:900130011::4,U Vinetastr. (Berlin),52.559384,13.413254,Tramsteig Berliner Str. vor Elsa-Brändström-Str.,5656 U Vinetastr. (Berlin),de:11000:900130011,,
de:11000:900130013::5,Pankow Kirche (Berlin),52.570474,13.410535,Tramhalt Berliner Straße vor Breite Straße,5656 Pankow Kirche (Berlin),,,
de:11000:900130013::6,Pankow Kirche (Berlin),52.570373,13.408632,Tramhalt Breite Straße vor Berliner Straße,5656 Pankow Kirche (Berlin),,,
de:11000:900130501::1,"Berlin, Rathaus Pankow",52.569556,13.404146,Tram- und Bussteig Breite Straße vor Mühlenstraße,"5656 Berlin, Rathaus Pankow",de:11000:900130501,,
de:11000:900130501::2,"Berlin, Rathaus Pankow",52.569491,13.404210,Tram- und Bussteig Breite Straße ht. Mühlenstraße,"5656 Berlin, Rathaus Pankow",de:11000:900130501,,
de:11000:900130512::3,Masurenstr. (Berlin),52.563430,13.412761,Tramsteig Berliner Straße vor Masurenstraße,5656 Masurenstr. (Berlin),de:11000:900130512,,
de:11000:900130512::4,Masurenstr. (Berlin),52.563430,13.412810,Tramsteig Berliner Straße hinter Binzstraße,5656 Masurenstr. (Berlin),de:11000:900130512,,
de:11000:900131001::4,Schillerstr. (Berlin),52.592091,13.410977,Tramhaltestelle Schillerstraße vor Straße 18,5656 Schillerstr. (Berlin),,,
de:11000:900131001::5,Schillerstr. (Berlin),52.592370,13.410848,Tramsteig Schillerstraße vor Charlottenstraße,5656 Schillerstr. (Berlin),,,
de:11000:900131004::2,"Berlin, Bürgerpark Pankow",52.571471,13.398371,Tram- und Bussteig Grabbeallee vor H.-Mann-Straße,"5656 Berlin, Bürgerpark Pankow",de:11000:900131004,,
de:11000:900131004::5,"Berlin, Bürgerpark Pankow",52.571464,13.398410,Tramsteig Grabbeallee ht. Schönholzer Straße,"5656 Berlin, Bürgerpark Pankow",de:11000:900131004,,
de:11000:900131005::1,"Berlin, Pastor-Niemöller-Platz",52.580284,13.396903,Tram- u. Bushalt F-Engels-Str. ht. P-Niemöller-Pl.,"5656 Berlin, Pastor-Niemöller-Platz",,,
de:11000:900131005::9,"Berlin, Pastor-Niemöller-Platz",52.580189,13.396939,Tramsteig F-Engels-Str. vor P.-Niemöller-Pl.,"5656 Berlin, Pastor-Niemöller-Platz",de:11000:900131005,,
de:11000:900131006::7,"Berlin, Nordend",52.590264,13.403178,Tramsteig Scillerstraße hinter Dietzgenstraße,"5656 Berlin, Nordend",,,
de:11000:900131006::8,"Berlin, Nordend",52.590263,13.402957,Tramsteig Schillerstraße vor Dietzgenstraße,"5656 Berlin, Nordend",,,
de:11000:900131505::1,Tschaikowskistr. (Berlin),52.575810,13.398893,Tram- und Bushalt Grabbeallee vor Tschaikowskistr.,5656 Tschaikowskistr. (Berlin),,,
de:11000:900131505::2,Tschaikowskistr. (Berlin),52.576157,13.398452,Tram- und Bushalt Grabbeallee ht. Tschaikowskistr.,5656 Tschaikowskistr. (Berlin),,,
de:11000:900131508::1,Friedrich-Engels-Str./Eichenstr. (Berlin),52.584999,13.390377,Tram- und Bussteig F.-Engels-Str. vor Eichenstr.,5656 Friedrich-Engels-Str./Eichenstr. (Berlin),,,
de:11000:900131508::2,Friedrich-Engels-Str./Eichenstr. (Berlin),52.584941,13.390276,Tram- und Bussteig F.-Engels-Str. ht. Eichenstr.,5656 Friedrich-Engels-Str./Eichenstr. (Berlin),,,
de:11000:900131510::1,Kuckhoffstr. (Berlin),52.583642,13.403209,Tram- und Bushaltestelle Dietzgenstraße vor Kuckhoffstraße,5656 Kuckhoffstr. (Berlin),,,
de:11000:900131510::2,Kuckhoffstr. (Berlin),52.583992,13.402917,Tram- und Bushaltestelle Dietzgenstraße vor Kuckhoffstraße,5656 Kuckhoffstr. (Berlin),,,
de:11000:900131519::3,Waldemarstr. (Berlin),52.590800,13.406250,Tramhalt Schillerstraße vor Waldemarstraße,5656 Waldemarstr. (Berlin),,,
de:11000:900131519::4,Waldemarstr. (Berlin),52.590862,13.406211,Tramhalt Schillerstraße ht. Waldemarstraße,5656 Waldemarstr. (Berlin),,,
de:11000:900131526::3,Heinrich-Böll-Str. (Berlin),52.587653,13.401721,Tram- u. Bussteig Dietzgenstraße vor Uhlandstraße,5656 Heinrich-Böll-Str. (Berlin),,,
de:11000:900131526::4,Heinrich-Böll-Str. (Berlin),52.587653,13.401781,Tram- u. Bussteig Dietzgenstr. h. Heinr.-Böll-Str.,5656 Heinrich-Böll-Str. (Berlin),,,
de:11000:900131527::1,Hermann-Hesse-Str./Waldstr. (Berlin),52.580590,13.402187,Tram- u. Bushalt H-Hesse-Str. ht. ggü. Waldstr.,5656 Hermann-Hesse-Str./Waldstr. (Berlin),,,
de:11000:900131527::2,Hermann-Hesse-Str./Waldstr. (Berlin),52.580528,13.401190,Tram- u. Bushalt H-Hesse-Str. vor Waldstr.,5656 Hermann-Hesse-Str./Waldstr. (Berlin),,,
de:11000:900131528::2,Grabbeallee/Pastor-Niemöller-Platz (Berlin),52.578661,13.398184,Tram- u Bushalt Grabbeallee ht. P-Niemöller-Platz,5656 Grabbeallee/Pastor-Niemöller-Platz (Berlin),,,
de:11000:900131528::4,Grabbeallee/Pastor-Niemöller-Platz (Berlin),52.578958,13.398459,Tramhalt Grabbeallee vor P-Niemöller-Platz,5656 Grabbeallee/Pastor-Niemöller-Platz (Berlin),,,
de:11000:900131529::5,Am Iderfenngraben (Berlin),52.582488,13.392235,Tramsteig F.-Engels-Str ht Am Iderfenngraben,5656 Am Iderfenngraben (Berlin),de:11000:900131529,,
de:11000:900131529::6,Am Iderfenngraben (Berlin),52.582494,13.392251,Tramsteig F.-Engels-Straße vor Am Iderfenngraben,5656 Am Iderfenngraben (Berlin),de:11000:900131529,,
